node1,node2,time
9,62,233
10,22,233
11,20,233
11,44,233
12,36,233
15,68,233
16,68,233
17,20,233
17,24,233
17,39,233
17,44,233
18,29,233
18,33,233
19,26,233
26,53,233
37,45,233
37,51,233
37,190,233
38,55,233
41,53,233
45,190,233
46,201,233
49,55,233
56,65,233
67,117,233
93,145,233
95,107,233
96,98,233
96,108,233
96,113,233
97,99,233
98,112,233
107,232,233
109,116,233
117,122,233
118,223,233
119,128,233
121,205,233
121,212,233
136,138,233
143,210,233
155,173,233
156,174,233
157,164,233
163,174,233
1,28,234
1,46,234
1,47,234
2,29,234
3,34,234
3,201,234
4,30,234
6,9,234
9,16,234
9,62,234
14,18,234
15,68,234
16,62,234
16,68,234
18,33,234
19,26,234
21,54,234
25,39,234
28,201,234
34,46,234
34,201,234
37,45,234
37,51,234
37,190,234
38,39,234
49,55,234
51,190,234
67,117,234
67,122,234
79,84,234
83,84,234
86,199,234
97,99,234
97,116,234
98,109,234
98,113,234
98,232,234
107,232,234
108,113,234
109,147,234
109,232,234
118,223,234
123,145,234
141,233,234
157,164,234
158,173,234
192,197,234
197,222,234
1,34,235
1,46,235
1,47,235
1,201,235
3,71,235
4,15,235
4,30,235
5,71,235
5,201,235
6,14,235
6,20,235
7,23,235
9,16,235
9,62,235
10,68,235
13,35,235
15,30,235
16,62,235
19,26,235
21,34,235
21,71,235
23,38,235
27,39,235
34,46,235
34,201,235
37,190,235
39,68,235
45,190,235
51,190,235
75,242,235
81,206,235
83,84,235
97,99,235
97,116,235
98,147,235
98,232,235
100,105,235
105,112,235
106,112,235
109,232,235
118,223,235
119,128,235
119,217,235
123,210,235
133,233,235
143,216,235
147,232,235
155,158,235
155,173,235
157,164,235
169,177,235
197,222,235
206,235,235
2,6,236
2,14,236
3,42,236
4,15,236
4,30,236
6,29,236
6,39,236
7,23,236
8,10,236
8,27,236
8,29,236
8,68,236
9,62,236
10,27,236
15,30,236
17,24,236
19,26,236
34,46,236
34,201,236
35,37,236
37,190,236
38,120,236
41,49,236
41,55,236
49,55,236
75,242,236
79,84,236
83,84,236
96,108,236
96,232,236
98,106,236
98,112,236
98,115,236
98,147,236
100,116,236
105,232,236
106,112,236
106,232,236
116,147,236
119,128,236
121,205,236
123,210,236
136,138,236
155,164,236
155,173,236
157,164,236
158,173,236
160,174,236
163,174,236
197,222,236
206,235,236
1,71,237
2,6,237
2,20,237
6,20,237
6,68,237
7,23,237
12,36,237
14,31,237
14,68,237
14,72,237
16,37,237
17,29,237
19,26,237
25,33,237
27,31,237
27,72,237
33,68,237
37,51,237
37,190,237
41,55,237
47,201,237
48,54,237
49,55,237
51,190,237
67,117,237
79,84,237
79,231,237
83,84,237
96,100,237
96,108,237
105,106,237
106,112,237
108,147,237
118,223,237
121,205,237
121,221,237
136,138,237
156,163,237
163,174,237
167,174,237
197,222,237
205,221,237
206,235,237
221,223,237
2,22,238
3,34,238
4,16,238
4,30,238
6,20,238
6,68,238
7,23,238
8,24,238
9,62,238
12,36,238
14,27,238
14,72,238
15,22,238
16,30,238
18,25,238
19,26,238
19,48,238
22,72,238
26,48,238
29,62,238
33,44,238
34,46,238
37,51,238
37,190,238
39,72,238
41,55,238
46,48,238
47,71,238
49,55,238
51,190,238
66,70,238
79,84,238
79,231,238
83,84,238
96,100,238
96,108,238
96,113,238
98,109,238
98,112,238
101,196,238
106,147,238
106,232,238
108,113,238
118,223,238
121,205,238
128,213,238
131,221,238
136,138,238
150,219,238
157,179,238
157,181,238
158,173,238
160,174,238
187,192,238
197,222,238
205,221,238
1,3,239
4,16,239
7,23,239
9,62,239
14,39,239
15,16,239
17,71,239
20,29,239
22,68,239
22,72,239
24,29,239
30,62,239
34,47,239
34,201,239
37,51,239
37,190,239
41,55,239
48,201,239
49,55,239
51,190,239
56,65,239
70,110,239
83,84,239
88,206,239
96,108,239
97,99,239
98,105,239
98,232,239
99,241,239
101,196,239
118,223,239
121,205,239
121,212,239
136,138,239
157,164,239
197,222,239
205,212,239
1,3,240
4,6,240
4,15,240
6,31,240
7,23,240
8,14,240
8,24,240
9,27,240
9,36,240
12,62,240
14,24,240
15,31,240
17,39,240
18,32,240
20,31,240
27,36,240
27,62,240
34,39,240
37,51,240
37,190,240
40,71,240
41,55,240
49,55,240
50,120,240
56,65,240
69,117,240
83,84,240
88,206,240
95,232,240
96,108,240
97,99,240
98,106,240
98,232,240
103,113,240
105,106,240
106,112,240
106,232,240
118,223,240
131,221,240
132,149,240
136,138,240
139,227,240
157,164,240
164,173,240
197,222,240
1,201,241
3,5,241
3,42,241
6,15,241
6,16,241
6,20,241
6,31,241
7,23,241
8,24,241
9,15,241
9,31,241
9,62,241
13,35,241
14,22,241
19,26,241
30,62,241
34,46,241
37,51,241
37,190,241
40,42,241
47,201,241
48,201,241
49,55,241
50,120,241
51,190,241
64,122,241
79,84,241
79,231,241
83,84,241
96,108,241
96,113,241
97,99,241
98,100,241
98,105,241
98,106,241
100,147,241
106,112,241
106,147,241
112,236,241
119,217,241
121,205,241
131,221,241
136,138,241
143,216,241
157,181,241
163,174,241
167,174,241
197,222,241
205,223,241
217,224,241
1,14,242
1,71,242
3,201,242
4,16,242
4,30,242
4,190,242
5,201,242
6,20,242
7,23,242
9,30,242
9,62,242
10,20,242
12,31,242
13,35,242
14,47,242
15,16,242
21,34,242
27,190,242
30,31,242
30,62,242
34,46,242
34,47,242
37,190,242
39,46,242
46,47,242
46,201,242
47,48,242
49,55,242
50,120,242
51,190,242
58,110,242
76,238,242
83,84,242
96,100,242
96,108,242
97,99,242
97,116,242
97,147,242
98,105,242
103,113,242
109,112,242
113,147,242
115,236,242
121,205,242
121,212,242
123,210,242
131,208,242
132,149,242
136,138,242
149,172,242
157,164,242
158,173,242
163,168,242
168,174,242
197,222,242
2,33,243
3,42,243
4,6,243
7,23,243
8,72,243
9,62,243
12,31,243
14,33,243
14,72,243
15,16,243
17,33,243
19,26,243
23,44,243
33,68,243
34,48,243
34,201,243
37,51,243
37,190,243
47,48,243
47,201,243
49,55,243
51,190,243
52,53,243
53,180,243
58,110,243
68,72,243
70,136,243
71,201,243
80,91,243
96,100,243
96,108,243
97,99,243
98,105,243
100,147,243
109,112,243
113,147,243
118,223,243
119,128,243
121,212,243
131,208,243
145,216,243
155,173,243
157,164,243
158,173,243
162,166,243
163,174,243
168,174,243
197,222,243
206,238,243
1,30,244
3,54,244
4,20,244
4,33,244
6,17,244
7,23,244
9,62,244
9,71,244
10,25,244
12,31,244
14,18,244
14,44,244
16,36,244
17,33,244
17,72,244
18,29,244
19,26,244
27,68,244
30,47,244
37,190,244
46,47,244
47,201,244
49,53,244
49,55,244
58,110,244
62,71,244
96,108,244
97,99,244
98,100,244
98,105,244
109,112,244
118,223,244
119,217,244
121,205,244
148,198,244
157,164,244
158,173,244
163,174,244
197,222,244
206,238,244
1,3,245
1,40,245
1,71,245
3,47,245
4,6,245
6,15,245
7,23,245
8,72,245
9,62,245
10,17,245
11,18,245
11,29,245
12,30,245
12,31,245
13,35,245
14,25,245
16,33,245
17,33,245
19,26,245
22,72,245
24,39,245
30,31,245
31,201,245
34,71,245
37,190,245
39,44,245
39,68,245
48,54,245
49,53,245
51,190,245
58,110,245
83,84,245
96,100,245
96,108,245
96,113,245
98,100,245
98,105,245
99,170,245
105,106,245
106,112,245
106,232,245
109,112,245
119,217,245
121,212,245
131,221,245
143,216,245
145,221,245
157,164,245
157,181,245
163,168,245
197,222,245
1,201,246
4,6,246
4,20,246
6,20,246
7,23,246
9,46,246
9,62,246
12,30,246
12,31,246
17,68,246
19,26,246
22,72,246
24,33,246
27,33,246
30,31,246
33,44,246
34,40,246
36,39,246
36,68,246
37,51,246
37,190,246
45,190,246
48,54,246
49,53,246
51,190,246
52,180,246
58,110,246
83,84,246
83,206,246
84,206,246
86,199,246
96,100,246
96,108,246
96,113,246
97,170,246
98,105,246
100,147,246
121,205,246
121,212,246
131,221,246
134,198,246
143,216,246
157,164,246
157,181,246
164,181,246
197,222,246
2,16,247
3,42,247
4,6,247
4,14,247
6,14,247
6,20,247
7,23,247
9,62,247
10,39,247
12,30,247
14,33,247
14,39,247
19,26,247
24,25,247
29,33,247
33,44,247
34,40,247
34,46,247
34,201,247
39,68,247
40,47,247
40,71,247
46,201,247
47,54,247
48,201,247
79,206,247
83,206,247
85,225,247
96,108,247
96,113,247
97,99,247
100,113,247
101,196,247
119,217,247
121,205,247
123,145,247
131,221,247
143,216,247
145,221,247
157,164,247
157,181,247
164,181,247
165,167,247
197,222,247
1,47,248
1,201,248
6,20,248
6,72,248
7,23,248
8,68,248
9,14,248
9,33,248
9,62,248
12,31,248
14,68,248
16,22,248
16,25,248
16,36,248
17,27,248
18,72,248
19,26,248
20,27,248
24,44,248
25,44,248
30,36,248
31,36,248
34,47,248
34,54,248
34,71,248
34,201,248
37,190,248
46,71,248
47,201,248
48,201,248
49,50,248
61,122,248
68,72,248
77,84,248
79,84,248
85,225,248
96,108,248
100,113,248
105,106,248
108,113,248
123,145,248
143,216,248
155,169,248
155,173,248
156,174,248
157,164,248
157,179,248
157,181,248
164,179,248
164,181,248
197,222,248
1,54,249
1,201,249
6,33,249
7,23,249
9,62,249
13,35,249
17,68,249
18,29,249
19,26,249
21,24,249
21,46,249
24,29,249
27,72,249
31,36,249
33,39,249
37,190,249
40,46,249
46,48,249
47,201,249
48,201,249
49,50,249
54,71,249
54,201,249
85,225,249
95,104,249
96,100,249
96,108,249
97,99,249
97,116,249
98,105,249
100,108,249
100,113,249
106,113,249
107,161,249
108,113,249
119,217,249
143,216,249
145,221,249
157,164,249
157,179,249
197,222,249
3,42,250
3,201,250
6,10,250
7,23,250
9,62,250
10,25,250
11,29,250
12,31,250
12,36,250
13,35,250
14,72,250
16,44,250
19,26,250
31,36,250
33,39,250
37,51,250
37,190,250
39,68,250
39,72,250
40,42,250
40,54,250
47,201,250
51,190,250
61,136,250
68,72,250
85,225,250
97,116,250
99,241,250
101,196,250
105,232,250
107,161,250
108,113,250
119,217,250
141,233,250
145,221,250
150,219,250
155,169,250
156,174,250
167,168,250
197,222,250
217,224,250
1,34,251
1,42,251
1,47,251
1,48,251
2,20,251
2,27,251
3,40,251
7,23,251
9,62,251
12,31,251
12,36,251
19,26,251
31,36,251
34,42,251
39,68,251
42,71,251
46,47,251
47,201,251
48,71,251
51,190,251
61,122,251
64,136,251
65,127,251
71,201,251
93,131,251
93,145,251
93,221,251
96,108,251
96,113,251
97,99,251
97,116,251
106,232,251
113,147,251
141,233,251
145,221,251
150,219,251
157,164,251
157,181,251
167,168,251
197,222,251
1,3,252
1,48,252
1,201,252
2,16,252
2,20,252
3,5,252
3,71,252
4,6,252
4,16,252
4,17,252
5,47,252
5,201,252
6,14,252
6,20,252
6,190,252
7,23,252
8,22,252
9,62,252
10,33,252
12,31,252
19,26,252
30,36,252
31,36,252
33,39,252
34,46,252
34,47,252
34,48,252
37,190,252
38,41,252
42,71,252
47,48,252
51,190,252
68,72,252
77,230,252
79,84,252
83,229,252
95,104,252
96,108,252
97,116,252
109,170,252
118,223,252
121,205,252
131,221,252
141,144,252
174,177,252
197,222,252
232,236,252
2,4,253
2,68,253
3,46,253
4,68,253
7,23,253
9,62,253
10,33,253
11,16,253
12,36,253
13,31,253
13,35,253
16,39,253
30,36,253
32,44,253
33,39,253
38,41,253
42,46,253
46,48,253
47,71,253
48,54,253
65,127,253
77,230,253
81,235,253
95,104,253
96,98,253
96,108,253
97,147,253
99,116,253
109,170,253
118,223,253
141,233,253
155,164,253
157,164,253
174,177,253
179,181,253
197,222,253
2,6,254
2,16,254
2,29,254
5,40,254
5,47,254
7,23,254
9,15,254
9,62,254
10,33,254
11,68,254
12,36,254
13,26,254
13,31,254
13,36,254
14,29,254
14,68,254
16,22,254
17,24,254
19,26,254
28,34,254
31,35,254
31,36,254
37,190,254
38,190,254
46,71,254
50,120,254
50,190,254
52,180,254
79,206,254
80,230,254
83,206,254
83,229,254
98,105,254
105,113,254
105,114,254
106,232,254
109,170,254
118,223,254
141,233,254
143,216,254
157,164,254
174,177,254
179,181,254
197,222,254
1,3,255
2,15,255
3,42,255
4,72,255
5,71,255
6,9,255
6,20,255
7,23,255
9,62,255
10,22,255
12,30,255
12,36,255
13,35,255
16,30,255
17,35,255
17,72,255
18,68,255
19,26,255
19,30,255
20,22,255
22,68,255
26,30,255
28,42,255
31,35,255
31,39,255
34,46,255
34,47,255
34,48,255
34,201,255
37,51,255
38,190,255
40,42,255
46,47,255
46,48,255
50,120,255
77,80,255
77,230,255
95,104,255
95,232,255
96,108,255
100,113,255
105,112,255
133,233,255
139,227,255
143,216,255
150,219,255
174,177,255
179,181,255
197,222,255
1,40,256
4,44,256
5,34,256
7,23,256
9,62,256
12,36,256
13,31,256
13,35,256
19,26,256
22,25,256
22,72,256
29,33,256
30,36,256
31,35,256
34,46,256
37,50,256
37,51,256
37,120,256
46,48,256
47,48,256
47,54,256
48,54,256
49,53,256
50,120,256
58,117,256
96,170,256
97,116,256
100,113,256
106,112,256
106,232,256
108,113,256
131,221,256
139,227,256
141,233,256
143,216,256
145,221,256
179,181,256
197,222,256
1,201,257
2,4,257
2,6,257
2,15,257
3,42,257
4,8,257
6,15,257
7,23,257
8,68,257
9,62,257
14,22,257
16,17,257
18,33,257
21,201,257
31,35,257
41,53,257
46,47,257
47,201,257
50,120,257
50,190,257
57,124,257
79,84,257
95,104,257
97,116,257
100,113,257
101,196,257
103,108,257
108,113,257
109,115,257
112,116,257
113,147,257
118,223,257
123,145,257
129,193,257
131,221,257
143,216,257
150,219,257
155,158,257
159,178,257
170,241,257
171,193,257
172,183,257
193,211,257
197,222,257
224,228,257
1,46,258
2,24,258
4,16,258
4,20,258
5,13,258
7,23,258
8,14,258
9,62,258
12,30,258
13,35,258
17,54,258
17,68,258
17,180,258
19,26,258
24,25,258
25,39,258
31,35,258
34,54,258
37,190,258
38,190,258
41,53,258
42,48,258
42,72,258
42,201,258
45,51,258
50,190,258
54,71,258
58,69,258
61,136,258
72,201,258
75,242,258
89,242,258
100,113,258
108,113,258
112,147,258
113,147,258
118,223,258
121,205,258
123,145,258
128,213,258
131,221,258
132,144,258
132,159,258
141,148,258
141,211,258
143,216,258
144,159,258
157,164,258
157,179,258
158,173,258
171,193,258
178,195,258
193,211,258
197,222,258
224,228,258
3,71,259
5,46,259
5,47,259
6,24,259
7,23,259
9,13,259
12,30,259
13,62,259
16,20,259
17,201,259
19,26,259
24,25,259
25,44,259
31,35,259
33,48,259
34,48,259
37,190,259
38,53,259
39,62,259
45,51,259
46,48,259
48,54,259
51,190,259
58,69,259
61,136,259
79,84,259
100,113,259
112,115,259
113,147,259
119,128,259
120,190,259
121,205,259
123,216,259
129,202,259
131,221,259
132,203,259
141,233,259
143,216,259
145,221,259
157,164,259
161,232,259
161,236,259
164,181,259
167,168,259
193,202,259
197,222,259
216,228,259
217,224,259
1,46,260
1,47,260
1,54,260
2,20,260
2,33,260
3,42,260
3,46,260
6,15,260
6,29,260
7,23,260
9,13,260
9,24,260
9,62,260
11,29,260
12,30,260
13,62,260
14,39,260
15,16,260
15,25,260
19,26,260
21,22,260
21,34,260
27,72,260
29,33,260
31,35,260
33,39,260
33,68,260
38,41,260
38,49,260
38,53,260
39,68,260
45,51,260
46,48,260
47,48,260
49,53,260
49,120,260
52,120,260
52,180,260
53,120,260
83,84,260
93,131,260
95,161,260
96,108,260
96,109,260
96,113,260
96,115,260
100,113,260
105,232,260
112,115,260
121,205,260
129,193,260
131,221,260
143,216,260
150,213,260
157,164,260
157,179,260
158,164,260
166,167,260
167,168,260
197,222,260
203,211,260
1,40,261
1,42,261
2,24,261
3,71,261
4,6,261
4,15,261
5,9,261
6,16,261
6,33,261
7,23,261
8,39,261
8,68,261
9,62,261
10,18,261
13,32,261
16,24,261
17,18,261
18,22,261
22,24,261
28,201,261
31,35,261
32,68,261
37,190,261
38,41,261
39,68,261
45,51,261
46,54,261
48,54,261
48,201,261
50,180,261
51,190,261
52,180,261
58,64,261
64,136,261
83,84,261
100,108,261
101,196,261
103,240,261
105,232,261
108,113,261
117,122,261
119,217,261
123,145,261
129,211,261
129,233,261
131,221,261
139,223,261
143,216,261
145,221,261
157,164,261
160,174,261
167,168,261
197,222,261
205,221,261
224,228,261
1,201,262
2,4,262
2,6,262
3,42,262
4,6,262
6,15,262
7,23,262
9,62,262
10,24,262
10,33,262
13,19,262
13,31,262
18,44,262
18,72,262
19,25,262
19,31,262
20,22,262
31,35,262
38,41,262
38,53,262
41,49,262
42,201,262
45,51,262
45,62,262
46,48,262
46,201,262
48,201,262
53,180,262
68,72,262
83,84,262
96,108,262
98,102,262
100,103,262
102,116,262
107,161,262
111,113,262
113,236,262
115,236,262
119,128,262
119,139,262
119,143,262
119,223,262
121,143,262
121,205,262
121,221,262
136,138,262
143,216,262
144,178,262
150,219,262
155,158,262
156,163,262
158,173,262
161,236,262
208,216,262
212,219,262
217,224,262
221,228,262
2,4,263
4,12,263
4,201,263
5,15,263
5,36,263
5,201,263
6,44,263
6,46,263
7,23,263
8,21,263
9,29,263
9,62,263
12,30,263
15,32,263
17,68,263
21,32,263
22,68,263
26,29,263
27,196,263
29,62,263
29,196,263
36,101,263
38,41,263
40,42,263
42,48,263
42,71,263
46,47,263
47,48,263
48,54,263
48,180,263
52,180,263
58,69,263
58,110,263
75,89,263
79,84,263
83,84,263
95,105,263
96,115,263
96,116,263
98,105,263
100,103,263
100,111,263
103,108,263
107,161,263
111,113,263
111,116,263
119,143,263
119,145,263
119,227,263
121,212,263
121,221,263
121,228,263
125,219,263
128,227,263
131,145,263
131,224,263
133,184,263
141,233,263
143,227,263
149,233,263
157,164,263
163,174,263
197,222,263
198,203,263
205,221,263
208,221,263
221,228,263
229,231,263
3,13,264
3,71,264
8,11,264
8,20,264
8,26,264
10,26,264
15,31,264
17,44,264
20,39,264
21,32,264
22,68,264
24,44,264
25,44,264
28,31,264
38,49,264
45,51,264
47,201,264
58,117,264
83,84,264
95,99,264
95,108,264
96,100,264
96,103,264
96,115,264
97,170,264
98,106,264
100,112,264
100,115,264
104,111,264
104,116,264
105,113,264
108,111,264
111,112,264
118,119,264
118,145,264
118,224,264
119,128,264
119,217,264
121,223,264
128,143,264
143,145,264
